Input,INTENT
The problem is been solved so I do not need this service appointment,cncl appt
Main menu think I'll cancel appointment weather,cncl appt
I plugged everything and it's now working so I don't need an appointment,cncl appt
Cancel mommy the water is boiling card,cncl appt
We we don't need a technician,cncl appt
Cancel disappointment,cncl appt
I figured out my problem so I don't need to check,cncl appt
Cancel my appointment I need to talk to somebody,cncl appt
I want to cancel the appointment phone trouble,cncl appt
My service is being restored I need to cancel this appointment,cncl appt
Yeah it's because of the appointment which is to delete it supposed to be here at five six,cncl appt
I decided not to take the spectrum account I decided I wanted to cancel altogether,cncl appt
So I don't I don't need nobody because I fixed it affected TV already,cncl appt
No I wanna cancel it and I want to go over it with somebody,cncl appt
Can I talk to somebody I like to cancel the appointment because I got a right,cncl appt
I need to cancel the appointment because my stations have started coming in,cncl appt
I need I need to cancel I need to cancel it,cncl appt
I have to cancel my TV is working now,cncl appt
I would like to cancel it right now,cncl appt
Cancel it my cable's working now,cncl appt
I like to cancel and make a new appointment,cncl appt
I don't like to be working and I don't need him to come,cncl appt
I would like to cancel it now,cncl appt
Representative I need to cancel,cncl appt
I need to cancel it it's the situation or issues I had requested they have come forth,cncl appt
No cancel appointment cancel appointment,cncl appt
I need to cancel because my cable came back on,cncl appt
Oh I would like to cancel the appointment not necessary,cncl appt
It says that my appointment is canceled,cncl appt
I want to cancel it's working my phone,cncl appt
Did you cancel it,cncl appt
Cancel the appointment the television came on,cncl appt
I got an email that said that my appointment has been canceled is that true,cncl appt
You can cancel it and everything is fine,cncl appt
I would just calling to see about how long to get delete it,cncl appt
I need to cancel I need to cancel appointment,cncl appt
Want to cancel that appointment,cncl appt
Hi I had a stroke and I don't even cancel,cncl appt
I want to cancel I want to cancel back,cncl appt
Cancel the coleslaw dollars,cncl appt
I'd like to cancel an appointment shouldn't seem to be working pretty good TV,cncl appt
I need to call my reference number is not mine,cncl appt
Pressuring cancel,cncl appt
I I don't want the appointment,cncl appt
I just I want to tell you my Internet is up and I want to cancel that appointment,cncl appt
I need to cancel my appointment I have an emergency,cncl appt
The issue has been resolved I want to cancel,cncl appt
No thank you okay but please make sure it is canceled okay thank you,cncl appt
Cancel it cancel,cncl appt
Need to cancel internets working again,cncl appt
I would like to cancel an appointment I didn't know that we had to leave a quick lunch,cncl appt
I had canceled it yesterday,cncl appt
I need to cancel that appointment services restored,cncl appt
Oh I don't want I don't want to fix up my own TV I wanna cancel today appointment,cncl appt
Let's need to cancel that I guess for now because it started working,cncl appt
Somebody called me to call me and I don't know what they want,cncl appt
I don't need help with my appointment I want to get a retention department,cncl appt
I like to get I'd like to cancel,cncl appt
Cancel I didn't schedule it,cncl appt
Call two days ago and canceled it,cncl appt
I would like to cancel the appointment today we do not need them,cncl appt
Cancel Internet service,cncl appt
Cancel the technician,cncl appt
I'm not I'm not feeling well I'd like to cancel that appointment,cncl appt
Yes I talked to the technician and I would like to cancel it,cncl appt
Cancel service cancel service,cncl appt
I need to cancel the stagnation I got the TV box working,cncl appt
I want to cancel that appointment for today,cncl appt
I'm okay I'm canceling,cncl appt
I would like to cancel my appointment please,cncl appt
I want to see if there's any cancellation,cncl appt
Request to cancel,cncl appt
Cancel the appointment the problem is solved,cncl appt
Cancel technician showed up an technician to come to the door,cncl appt
I did not I did not want this service,cncl appt
I want to cancel it because I don't feel good I want to cancel,cncl appt
I need to call you call me,cncl appt
Don't need the appointment,cncl appt
I need to cancel his appointment,cncl appt
I I want to cancel,cncl appt
I don't need the tech to come to the house,cncl appt
I want to cancel a good day,cncl appt
I don't know what it is just cancel it,cncl appt
I'd like to cancel on TV's working now rebooted a couple times,cncl appt
Cancel no apartment,cncl appt
We don't I don't need appointment,cncl appt
That appointment was to be canceled,cncl appt
I can cancel it today Schutzman golf,cncl appt
Cancel Internet back,cncl appt
I need a pack I need to cancel,cncl appt
I want to cancel it but I got cable and Internet started working,cncl appt
I need to cancel my Internet service has been restored,cncl appt
Nearest two appointments please customer service I need to cancel one,cncl appt
I need to cancel it because I turn the TV this morning and it's working again,cncl appt
I have fixed my TV I no longer need my appointments,cncl appt
I don't need help with my,cncl appt
Cancel appointment cancel it,cncl appt
I want to cancel the appointment Mikey I get my TV working,cncl appt
Received notice for order cancellation,cncl appt
I like to skip cancel,cncl appt
We have to cancel a video appointment,cncl appt
Cancel my appointment on the eighth,cncl appt
Need to cancel installation,cncl appt
I need to cancel it cancel,cncl appt
I want to I want to cancel no cancel,cncl appt
I wanna I wanna cancel I wanna cancel it,cncl appt
No I need you can't I need to cancel,cncl appt
I need to cancel it and change it to another day,cncl appt
I want to cancel what I do not need him to come home,cncl appt
I wanna cancel it I'm being sick,cncl appt
Confirm that its canceled,cncl appt
I want to cancel an idiot,cncl appt
Yeah I would rather cancel it,cncl appt
I need to cancel that please,cncl appt
No longer a problem on my television cancel,cncl appt
I need to cancel the appointment I got I was able to get the TV going after we talked,cncl appt
I need to cancel later,cncl appt
Cancel I would like to cancel everything is working,cncl appt
I want to cancel my appointment my TV is working,cncl appt
I don't need the technician,cncl appt
Cancel it don't need it,cncl appt
Well I received a text notifying me of the cancellation,cncl appt
Cancel my point,cncl appt
Cancel appointment phone working now,cncl appt
I don't need you to come I want to cancel it,cncl appt
I have to cancel no no can you make it in the morning,cncl appt
Well I need to cancel the important because it,cncl appt
I need to cancel my cable is working,cncl appt
What I want to cancel that appointment,cncl appt
Yes can I have a morning appointment,cncl appt
Is there a way I can cancel that,cncl appt
Cancel appointment.tv working,cncl appt
I don't I don't I don't need the appointment I don't need the appointment,cncl appt
I do not want to pay myself,cncl appt
Please please cancel that the TV is not working,cncl appt
No I want to cancel it cancel it,cncl appt
The TV is not working now what do I do cancel the reservation,cncl appt
Yeah cancel that,cncl appt
Cancel my account and the appointment,cncl appt
I don't know I just wanted to confirm,cncl appt
