Input,INTENT
I would like to change it I have a conflict with my calendar,rschdle appt
No because I can't watch can't need today,rschdle appt
Cannot play Y,rschdle appt
Can it be sooner,rschdle appt
Need to change service,rschdle appt
They wanted to reschedule,rschdle appt
Do I need to keep this appointment,rschdle appt
I want to see if you have anything sooner,rschdle appt
See if I can get is an earlier date,rschdle appt
I'd like to see if I could get an earlier appointment today,rschdle appt
Can you call me earlier,rschdle appt
Reschedule it for tomorrow please,rschdle appt
Okay can I have can I change an appointment,rschdle appt
Yes I need to make a new appointment,rschdle appt
Well if they come earlier I would appreciate it,rschdle appt
Am I able to make it sooner,rschdle appt
Is there any availability today to reschedule,rschdle appt
Make a reschedule,rschdle appt
I need one tomorrow the TV I cannot see,rschdle appt
I like to change my appointment to Saturday,rschdle appt
Would like to change to a later time,rschdle appt
Reschedule to December eleven,rschdle appt
I need to change that time and date please,rschdle appt
I need to change it to Monday,rschdle appt
I'd like to reschedule at eight o'clock is too early,rschdle appt
Schedule sooner time slot,rschdle appt
Detector he said he's tied up on another job and he will not make it today I need to reschedule,rschdle appt
Change delightful time,rschdle appt
Change time something,rschdle appt
You can't thank you very much goodbye,rschdle appt
I need to change I won't be here,rschdle appt
To reschedule the appointment,rschdle appt
Change appointment four two five,rschdle appt
Reschedule an installation,rschdle appt
I need to seven appointment I need someone out here today,rschdle appt
I'd like to change it to Monday tomorrow,rschdle appt
I need to get my Internet up and running today,rschdle appt
Need to change the appointment time,rschdle appt
I need to have it sooner,rschdle appt
I've been given three different times representative please,rschdle appt
Can you find her,rschdle appt
Make it for later,rschdle appt
Can't ring bell,rschdle appt
Let me check,rschdle appt
Due to bad weather coming in I need to reschedule that appointment,rschdle appt
Change the time to three thirty,rschdle appt
I want to change the date to December eleventh,rschdle appt
If if you if you can get him here early I get my twenty five dollar tip,rschdle appt
New time a new day,rschdle appt
I wanna find out if I can change the appointment to a little bit later date,rschdle appt
Can I change the time for my appointment,rschdle appt
Can I hold on Monday,rschdle appt
Change my appointment time please,rschdle appt
Do you have anything sooner than Thursday,rschdle appt
Rescheduling appointment,rschdle appt
Well I thought he would not come today,rschdle appt
Can you put,rschdle appt
Can you reschedule the appointment,rschdle appt
Want to change the date of appointment,rschdle appt
Technician is early,rschdle appt
I need I need to change my calls,rschdle appt
I need to change please,rschdle appt
The TV everything is working okay everything is good no need no need for a service call,rschdle appt
My appointment earlier,rschdle appt
Reschedule my appointment time,rschdle appt
An earlier appointment,rschdle appt
Can't get my boxer TV to come on,rschdle appt
Can they come earlier than that,rschdle appt
Is it possible for me to get an earlier appointment,rschdle appt
Are there any earlier ones,rschdle appt
I would like to change my appointment to one p.m.,rschdle appt
Well obviously you can't,rschdle appt
No it isn't no problem with the appointment I've got problems with the TV,rschdle appt
I think you already have because I was checking in,rschdle appt
Move it up what's available,rschdle appt
Can you hurry up,rschdle appt
I was offered an earlier time,rschdle appt
Like to make it sooner,rschdle appt
Need to reschedule to tomorrow,rschdle appt
Yes thank you thank you for rescheduling it to Wednesday thank you,rschdle appt
I need to change it to Wednesday I need to change the appointment from Tuesday to Wednesday,rschdle appt
I need to reschedule an appointment,rschdle appt
Postponement,rschdle appt
Change that appointment,rschdle appt
I had to change my time,rschdle appt
I need to change it for Monday instead,rschdle appt
Get a sooner day,rschdle appt
Work is trying to see if we could get it moved up sooner than Monday at eleven o'clock,rschdle appt
I need to expedite this,rschdle appt
I like to move from two o'clock to four o'clock,rschdle appt
I thought the appointment was today,rschdle appt
I would like to change it if possible to tomorrow,rschdle appt
May have to change my appointment,rschdle appt
B schedule earlier,rschdle appt
Change up equipment,rschdle appt
I need to change it to December the sixth,rschdle appt
Change to a different day due to being at work,rschdle appt
Can you change my appointment to earlier appointment,rschdle appt
Gallos 6 and 9 service has been restored last night I need appointment,rschdle appt
I like to see where we can start my Internet again,rschdle appt
Trying to see if someone would be available to come today could you check to see if someone can come today,rschdle appt
Is there anybody that can come today,rschdle appt
I'm looking for earlier appointment,rschdle appt
This is James early,rschdle appt
Need to change the date and time,rschdle appt
Can I change it from five p.m. to six p.m.,rschdle appt
What's trying to make a sooner one,rschdle appt
To change my appointment date,rschdle appt
Goodbye earlier appointment,rschdle appt
I wanted to change it to tomorrow around five o'clock,rschdle appt
I need to get somebody here today,rschdle appt
I wanted to change it to tomorrow,rschdle appt
Just wondering if there was anything earlier,rschdle appt
I'd like to change an appointment,rschdle appt
Move it sooner,rschdle appt
Reschedule that,rschdle appt
Change date reschedule,rschdle appt
January you could come earlier,rschdle appt
Change it till today,rschdle appt
I need my cable today,rschdle appt
Can you get me another appointment,rschdle appt
I was seeing if you could come a little bit earlier,rschdle appt
Voice voice for sooner date,rschdle appt
I need to see if they can get me an earlier,rschdle appt
I need to expedite the service,rschdle appt
I'd like to change it please,rschdle appt
I need my can you give me,rschdle appt
Your technician is too early,rschdle appt
Xpedite ticket,rschdle appt
I need my appointment today,rschdle appt
Need to move forward,rschdle appt
Yes I wanna see how early,rschdle appt
No I'm not reschedule 1 and 4 today,rschdle appt
I want to see if one is available today,rschdle appt
I'd like to change it I'd like to know when the TV is working fine he doesn't have become now,rschdle appt
No just that I would be here today right now and am,rschdle appt
Request expedited,rschdle appt
See if I can get it hooked up today,rschdle appt
